tandem_value,dat_tim,rec_typ,auth_ppd,term_ln,term_fiid,term_id,crd_ln,crd_fiid,crd_num_19,brch,regn_id,term_typ_r,auth_typ_cde,auth_typ,auth_rte_stat,auth_originator,auth_responder,auth_entry_tim,auth_exit_tim,auth_re_entry_tim,auth_tran_dat_ymd,auth_tran_tim_hms,auth_tran_tim_tt,auth_post_dat_ymd,acq_ichg_setl_ymd,switch_date_fill,switch_date,switch_mm,switch_dd,iss_ichg_setl_ymd,seq_num,term_typ,tim_ofst,reference_1,acq_inst_id_num1,acq_inst_id_num2,rcv_inst_id_num1,rcv_inst_id_num2,cup_filler_1,cup_post_date,cup_filler_2,ref1_scsmg,billpay_ref1,tran_cde,tran_cde_frm,tran_cde_to,from_acct,receive_slip,to_acct,mult_acct,amt_1_full,amt_2_full,amt_3,dep_bal_cr,atc_counter,term_cability,dep_typ,emv_flag,resp_byte,term_name_loc,term_owner_name,term_city,term_st_x,term_cntry_x,to_acct_fee,acq_fee,iss_fee,change_acct,change_amt,orig_crncy_cde,auth_crncy_cde,auth_conv_rate,auth_crncy_amt,from_bank_code,to_bank_code,pcc_trace_no,bill_cnt_20,bill_cnt_100,bill_cnt_500,bill_cnt_1000,to_acct_name_benef,rvsl_rsn,pin_ofst,shrg_grp,dest_order,auth_id_resp,refr_imp_ind,refr_avail_imp,refr_ledg_imp,refr_hld_amt_imp,dep_setl_imp_flg,adj_setl_imp_flg,refr_ind_pbf1,refr_ind_pbf2,refr_ind_pbf3,refr_ind_pbf4,user_fld4,fee_amt,fee_amt_1,sub_type_from,sub_type_to,barcode_typ,tfr_ir_flg_fee,change_typ,reference_2,frwd_inst_id_num,crd_accpt_id_num,campaign_no,campaign_flag,code_scsmg,phone_cust_ncb,billpay_ref2,crd_iss_id_num,bill_cnt1_4,hopr1_amt,hopr2_amt,hopr3_amt,hopr4_amt,auth_branch_from,auth_branch_to,track2,cb_teller_id,cb_serial_no,card_type,sub_type,dcc_term_group,dcc_mark_up,interchange_tran_type,promptchai_flag,any_id_type,proxy_id,sender_name,proxy_type,acq_bank,iss_bank,dest_bank,pin_block_type,to_acct_name_sender,to_acct_disp_name,sender_tax_id,receiver_tax_id,vtm_bill_cnt,vtm_hopr1_amt_100,vtm_hopr2_amt_0500,vtm_hopr3_amt_1000,vtm_hopr4_amt_0020,vtm_hopr5_amt_0005,vtm_hopr6_amt_0001,special_scb_fee,special_ven_fee,billpay_ref3,rtp_ref_id,app_src_of_trans,app_inf_to_atm,typ_sender,typ_recv,waive_fee_flag,promptchai_wvfee_flag,p2p_billpay_norm_flag,special_bill_flag,verf_pin,mg_commit_date_time,mg_trans_ses_id,mg_tran_status,mg_sender_first_nm,mg_sender_last_nm,mg_sender_cnty,mg_rec_photo_num,mg_recv_dob,mg_recv_first_nm,mg_recv_last_nm,mg_recv_cnty,mg_recv_pos_trn,mg_relation_sender,mg_recv_occup,mg_receive_amt,mg_disp_amt_1,mg_disp_amt_2,mg_remain_amt_1,mg_remain_amt_2,mg_remain_fee,amlo_name,amlo_acct,amlo_id,amlo_crd_flag,amlo_crd_fiid,cr_border_txn_id,cr_usd_amt,cr_cncy_cde,cr_fx_rate,cr_fee,,,,,
DR,2.12643E+17,2,UGAA,UAT1,SCB,B100004B014B0051,UAT1,SCB,9941005141,989,0,N,31,110,12,5,6,2.12643E+17,0,0,260416,113951,0,260416,0,0,0,0,0,260416,15,50,0,1.40011E+20,,,,,,,,,,39,0,0,,0,9941005141,0,38741.12,0,0,0,0,0,0,0,72,??????????????????????,ORFT-COUNTER SCB,0,0,0,22.4,35.2,22.4,2.24004E+14,0,764,140,0,0,14,4,,0,0,0,0,CB      000000000,0,0,A,P,0,0,0,0,0,0,0,,,,,8E+13,80,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,0,0,0,0,0,0,0,5895999999999990=1299ORFT-COUNTER S8507,ORFT-COU,NTER S,85,7,0,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,39:51.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,12,1,6,2.12643E+17,0,0,260416,114006,72,260416,0,0,0,0,0,260416,38,30,0,1.40011E+20,,,,,,,,,,39,11,0,4340359024,0,7021000152,0,3600,0,0,0,441,5,T,T,72,DIEBOLD 510/560 XP,0,i :,W,sH,0,13,5,1300000500,0,764,142,400.0001,0,14,24,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,1.8E+13,18,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,1,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,41N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,40:06.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,114011,94,260416,0,0,0,0,0,0,39,30,0,9E+21,,,,,,,,,,39,0,43,4340359024,0,0,0,0,0,0,0,442,5,T,T,0,DIEBOLD 510/560 XP,0,i :,W,sH,0,0,0,0,0,764,0,0.0001,0,0,0,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,000000000000  00,0,0,,,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,0,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,42N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,40:11.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,B100004B014B0051,UAT1,SCB,1010000071,989,0,N,31,110,12,5,6,2.12643E+17,0,0,260416,114031,0,260416,0,0,0,0,0,260416,16,50,0,1.40011E+20,,,,,,,,,,39,0,0,,0,1010000071,0,38741.12,0,0,0,0,0,0,0,72,??????????????????????,ORFT-COUNTER SCB,0,0,0,22.4,35.2,22.4,2.24004E+14,0,764,140,0,0,14,2,,0,0,0,0,CB      000000000,0,0,A,P,0,0,0,0,0,0,0,,,,,8E+13,80,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,0,0,0,0,0,0,0,5895999999999990=1299ORFT-COUNTER S8507,ORFT-COU,NTER S,85,7,0,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,40:31.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,12,1,6,2.12643E+17,0,0,260416,114032,48,260416,0,0,0,0,0,260416,40,30,0,1.40011E+20,,,,,,,,,,39,11,0,4340359024,0,7007219272,0,1500,0,0,0,443,5,T,T,72,DIEBOLD 510/560 XP,0,i :,W,sH,0,13,5,1300000500,0,764,142,200.0001,0,14,22,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,1.8E+13,18,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,1,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,43N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,40:32.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,114037,67,260416,0,0,0,0,0,0,41,30,0,9E+21,,,,,,,,,,39,0,43,4340359024,0,0,0,0,0,0,0,444,5,T,T,0,DIEBOLD 510/560 XP,0,i :,W,sH,0,0,0,0,0,764,0,0.0001,0,0,0,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,000000000000  00,0,0,,,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,0,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,44N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,40:37.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,B100004B014B0051,UAT1,SCB,1010000071,989,0,N,31,110,12,5,6,2.12643E+17,0,0,260416,114053,0,260416,0,0,0,0,0,260416,17,50,0,1.40011E+20,,,,,,,,,,39,0,0,,0,1010000071,0,10000,0,0,0,0,0,0,0,72,??????????????????????,ORFT-COUNTER SCB,0,0,0,14,22,14,1.40002E+14,0,764,140,0,0,14,2,,0,0,0,0,CB      000000000,0,0,A,P,0,0,0,0,0,0,0,,,,,5E+13,50,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,0,0,0,0,0,0,0,5895999999999990=1299ORFT-COUNTER S8507,ORFT-COU,NTER S,85,7,0,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,40:53.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,12,1,6,2.12643E+17,0,0,260416,114056,6,260416,0,0,0,0,0,260416,42,30,0,1.40011E+20,,,,,,,,,,39,11,0,4340359024,0,7772257257,0,500,0,0,0,445,5,T,T,72,DIEBOLD 510/560 XP,0,i :,W,sH,0,13,5,1300000500,0,764,147,100.0001,0,14,71,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,1.8E+13,18,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,1,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,45N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,40:56.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,114100,72,260416,0,0,0,0,0,0,43,30,0,9E+21,,,,,,,,,,39,0,43,4340359024,0,0,0,0,0,0,0,446,5,T,T,0,DIEBOLD 510/560 XP,0,i :,W,sH,0,0,0,0,0,764,0,0.0001,0,0,0,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,000000000000  00,0,0,,,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,0,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,46N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,41:00.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,12,1,6,2.12643E+17,0,0,260416,114127,66,260416,0,0,0,0,0,260416,44,30,0,1.40011E+20,,,,,,,,,,39,11,0,4340359024,0,1010239458,0,600,0,0,0,447,5,T,T,72,DIEBOLD 510/560 XP,0,i :,W,sH,0,13,5,1300000500,0,764,147,0.0001,0,14,70,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,1.8E+13,18,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,1,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,47N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,41:27.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,114132,36,260416,0,0,0,0,0,0,45,30,0,9E+21,,,,,,,,,,39,0,43,4340359024,0,0,0,0,0,0,0,448,5,T,T,0,DIEBOLD 510/560 XP,0,i :,W,sH,0,0,0,0,0,764,0,0.0001,0,0,0,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,000000000000  00,0,0,,,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,0,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,48N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,41:32.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,B100004B014B0051,UAT1,SCB,1010000071,989,0,N,31,110,12,5,6,2.12643E+17,0,0,260416,114135,0,260416,0,0,0,0,0,260416,18,50,0,1.40011E+20,,,,,,,,,,39,0,0,,0,1010000071,0,10000,0,0,0,0,0,0,0,72,??????????????????????,ORFT-COUNTER SCB,0,0,0,14,22,14,1.40002E+14,0,764,140,0,0,14,2,,0,0,0,0,CB      000000000,0,0,A,P,0,0,0,0,0,0,0,,,,,5E+13,50,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,0,0,0,0,0,0,0,5895999999999990=1299ORFT-COUNTER S8507,ORFT-COU,NTER S,85,7,0,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,41:35.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UAAA,UAT1,SCB,S1A365316,UAT1,SCB,5.57755E+15,111,1,N,31,210,0,1,3,2.12643E+17,0,0,260416,114143,56,260416,0,0,0,0,0,0,1959,22,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,F,F,1,NCR S6622E XP,SCB,บ ป,ญ,H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,7.04019E+14,704,193,431,0,0,0,5577550116022084=2705              1600,,,16,0,F5,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,41:43.0,10:51.7,,NULL,NULL
DR,2.12643E+17,2,UAAA,UAT1,SCB,S1A365316,UAT1,SCB,5.57755E+15,111,1,N,31,110,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,114145,19,260416,0,0,0,0,0,0,1960,22,0,14,,,,,,,,,,34,11,64,4180156026,0,2.0503E+17,0,0,0,0,0,119,5,T,T,56,NCR S6622E XP,0,บ ป,ญ,H,0,0,0,,0,764,,0,0,,,,0,0,0,0,,0,0,0,P,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,00000444444  N0,,,,,,,,0,7.04019E+14,704,193,431,0,5011,0,5577550116022084=2705000000000000001600,0,0,16,0,T5,1,19N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,41:45.0,10:51.7,,NULL,NULL
DR,2.12643E+17,2,UAAA,UAT1,SCB,S1A365316,UAT1,SCB,5.57755E+15,111,1,N,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,114152,42,260416,0,0,0,0,0,0,1961,22,0,9E+21,,,,,,,,,,30,11,0,4180156026,0,0,0,0,10137210.55,10137210.55,0,120,5,T,T,0,NCR S6622E XP,0,บ ป,ญ,H,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,7.04019E+14,704,193,431,0,5011,,5577550116022084=2705000000000000001600,0,0,16,0,T5,1,20N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,41:52.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,12,1,6,2.12643E+17,0,0,260416,114157,18,260416,0,0,0,0,0,260416,46,30,0,1.40011E+20,,,,,,,,,,39,11,0,4340359024,0,1.59261E+12,0,800,0,0,0,449,5,T,T,72,DIEBOLD 510/560 XP,0,i :,W,sH,0,13,5,1300000500,0,764,146,700.0001,0,14,67,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,1.8E+13,18,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,1,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,49N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,41:57.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,114204,86,260416,0,0,0,0,0,0,47,30,0,9E+21,,,,,,,,,,39,0,43,4340359024,0,0,0,0,0,0,0,450,5,T,T,0,DIEBOLD 510/560 XP,0,i :,W,sH,0,0,0,0,0,764,0,0.0001,0,0,0,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,000000000000  00,0,0,,,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,0,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,50N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,42:04.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G365310,UAT1,SCB,5.57755E+15,111,1,N,31,210,0,1,3,2.12643E+17,0,0,260416,114216,98,260416,0,0,0,0,0,0,872,22,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,F,F,1,NCR S6622E XP'S(ATM)@,SCB,8:00,v,H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,5.60058E+13,56,58,118,0,0,0,5577550116023108=3008              1600,,,16,0,F5,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,42:16.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G365310,UAT1,SCB,5.57755E+15,111,1,N,31,210,0,1,3,2.12643E+17,0,0,260416,114221,41,260416,0,0,0,0,0,0,873,22,0,9E+21,,,,,,,,,,30,11,0,0,0,0,0,0,0,0,0,2751,5,T,T,53,NCR S6622E XP'S(ATM)@,0,8:00,v,H,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,5.60058E+13,56,58,118,0,0,0,5577550116023108=3008000000000000001600,0,0,16,0,T5,27,51N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,42:21.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G365310,UAT1,SCB,5.57755E+15,111,1,N,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,114230,85,260416,0,0,0,0,0,0,874,22,0,9E+21,,,,,,,,,,30,11,0,5492111116,0,0,0,0,463816.75,463816.75,0,2752,5,T,T,0,NCR S6622E XP'S(ATM)@,0,8:00,v,H,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,1000,0,0,1,0,0,0,0,0,,,,,,,,0,5.60058E+13,56,58,118,0,549,,5577550116023108=3008000000000000001600,0,0,16,0,T5,27,52N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,42:30.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,12,1,6,2.12643E+17,0,0,260416,114231,44,260416,0,0,0,0,0,260416,48,30,0,1.40011E+20,,,,,,,,,,39,11,0,4340359024,0,1E+15,0,1600,0,0,0,451,5,T,T,72,DIEBOLD 510/560 XP,0,i :,W,sH,0,13,5,1300000500,0,764,145,200.0001,0,14,52,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,1.8E+13,18,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,1,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,51N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,42:31.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,114236,33,260416,0,0,0,0,0,0,49,30,0,9E+21,,,,,,,,,,39,0,43,4340359024,0,0,0,0,0,0,0,452,5,T,T,0,DIEBOLD 510/560 XP,0,i :,W,sH,0,0,0,0,0,764,0,0.0001,0,0,0,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,000000000000  00,0,0,,,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,0,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,52N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,42:36.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,114247,28,260416,0,0,0,0,0,0,50,30,0,9E+21,,,,,,,,,,39,0,43,4340359024,0,0,0,0,0,0,0,453,5,T,T,0,DIEBOLD 510/560 XP,0,i :,W,sH,0,0,0,0,0,764,0,0.0001,0,0,0,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,000000000000  00,0,0,,,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,0,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,53N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,42:47.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,B100004B014B0051,UAT1,SCB,206044097,989,0,N,31,110,12,5,6,2.12643E+17,0,0,260416,114310,0,260416,0,0,0,0,0,260416,19,50,0,1.40011E+20,,,,,,,,,,39,0,0,,0,206044097,0,10000,0,0,0,0,0,0,0,72,??????????????????????,ORFT-COUNTER SCB,0,0,0,14,22,14,1.40002E+14,0,764,140,0,0,14,6,,0,0,0,0,CB      000000000,0,0,A,P,0,0,0,0,0,0,0,,,,,5E+13,50,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,0,0,0,0,0,0,0,5895999999999990=1299ORFT-COUNTER S8507,ORFT-COU,NTER S,85,7,0,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,43:10.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,12,1,6,2.12643E+17,0,0,260416,114314,81,260416,0,0,0,0,0,260416,51,30,0,1.40011E+20,,,,,,,,,,39,11,0,4340359024,0,8002014200,0,5000,0,0,0,454,5,T,T,72,DIEBOLD 510/560 XP,0,i :,W,sH,0,13,5,1300000500,0,764,147,300.0001,0,14,73,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,1.8E+13,18,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,1,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,54N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,43:14.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,114319,56,260416,0,0,0,0,0,0,52,30,0,9E+21,,,,,,,,,,39,0,43,4340359024,0,0,0,0,0,0,0,455,5,T,T,0,DIEBOLD 510/560 XP,0,i :,W,sH,0,0,0,0,0,764,0,0.0001,0,0,0,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,000000000000  00,0,0,,,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,0,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,55N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,43:19.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,110,12,1,6,2.12643E+17,0,0,260416,114341,18,260416,0,0,0,0,0,260416,53,30,0,1.40011E+20,,,,,,,,,,39,11,0,4340359024,0,31063713,0,5000,0,0,0,456,5,T,T,72,DIEBOLD 510/560 XP,0,i :,W,sH,0,13,5,1300000500,0,764,146,600.0001,0,14,66,1000000,0,1,0,0,,0,0,A,P,0,0,0,0,0,0,0,,,,,1.8E+13,18,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,1.05006E+14,105,58,87,115,1,0,5577557300397933=3008000000000000000000,0,0,0,0,T5,4,56N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,43:41.0,10:51.6,,NULL,NULL
